hora,dia,mes,ano,estacion,dia_de_la_semana,asueto,temperatura,sensacion_termica,humedad,velocidad_del_viento,rentas_de_no_registrados,rentas_de_registrados,rentas_totales
3,6,4,2012,2,5,0,13.94,15.15,53,22.0028,3,5,8
4,6,4,2012,2,5,0,13.94,15.91,49,16.9979,2,3,5
5,6,4,2012,2,5,0,13.12,15.15,53,22.0028,0,23,23
6,6,4,2012,2,5,0,12.3,13.635,49,26.0027,0,80,80
7,6,4,2012,2,5,0,12.3,14.395,49,19.0012,15,231,246
8,6,4,2012,2,5,0,12.3,13.635,49,22.0028,19,489,508
9,6,4,2012,2,5,0,13.94,15.15,42,22.0028,58,318,376
10,6,4,2012,2,5,0,14.76,16.665,40,22.0028,81,157,238
11,6,4,2012,2,5,0,16.4,20.455,37,19.9995,112,179,291
12,6,4,2012,2,5,0,17.22,21.21,35,19.9995,113,224,337
13,6,4,2012,2,5,0,18.04,21.97,33,22.0028,173,238,411
14,6,4,2012,2,5,0,19.68,23.485,29,26.0027,240,250,490
15,6,4,2012,2,5,0,20.5,24.24,27,19.0012,218,319,537
16,6,4,2012,2,5,0,20.5,24.24,22,27.9993,184,352,536
17,6,4,2012,2,5,0,21.32,25,23,27.9993,172,483,655
18,6,4,2012,2,5,0,20.5,24.24,22,31.0009,104,380,484
19,6,4,2012,2,5,0,19.68,23.485,23,19.9995,115,297,412
20,6,4,2012,2,5,0,18.86,22.725,24,19.0012,61,191,252
21,6,4,2012,2,5,0,18.04,21.97,26,8.9981,54,136,190
22,6,4,2012,2,5,0,16.4,20.455,35,15.0013,34,124,158
23,6,4,2012,2,5,0,17.22,21.21,30,19.0012,21,92,113
0,7,4,2012,2,6,0,17.22,21.21,26,19.9995,9,85,94
1,7,4,2012,2,6,0,16.4,20.455,28,16.9979,9,60,69
2,7,4,2012,2,6,0,14.76,16.665,29,23.9994,11,25,36
3,7,4,2012,2,6,0,14.76,16.665,32,16.9979,7,21,28
4,7,4,2012,2,6,0,13.12,15.91,36,11.0014,3,4,7
5,7,4,2012,2,6,0,13.12,15.91,33,11.0014,0,2,2
6,7,4,2012,2,6,0,13.12,15.91,36,12.998,1,18,19
7,7,4,2012,2,6,0,13.12,15.15,33,19.0012,14,40,54
8,7,4,2012,2,6,0,13.94,15.91,34,16.9979,29,94,123
9,7,4,2012,2,6,0,16.4,20.455,30,16.9979,103,173,276
10,7,4,2012,2,6,0,17.22,21.21,28,16.9979,187,176,363
11,7,4,2012,2,6,0,18.04,21.97,24,19.9995,251,244,495
12,7,4,2012,2,6,0,18.86,22.725,23,26.0027,320,270,590
13,7,4,2012,2,6,0,20.5,24.24,22,12.998,355,288,643
14,7,4,2012,2,6,0,20.5,24.24,22,19.9995,326,252,578
15,7,4,2012,2,6,0,21.32,25,19,27.9993,321,305,626
16,7,4,2012,2,6,0,22.14,25.76,19,26.0027,354,261,615
17,7,4,2012,2,6,0,22.14,25.76,19,27.9993,299,268,567
18,7,4,2012,2,6,0,22.14,25.76,18,19.9995,227,290,517
19,7,4,2012,2,6,0,22.14,25.76,16,22.0028,170,243,413
20,7,4,2012,2,6,0,20.5,24.24,20,15.0013,73,135,208
21,7,4,2012,2,6,0,20.5,24.24,20,12.998,75,159,234
22,7,4,2012,2,6,0,19.68,23.485,20,12.998,76,106,182
23,7,4,2012,2,6,0,18.86,22.725,23,15.0013,32,86,118
0,8,4,2012,2,7,0,18.04,21.97,24,15.0013,21,64,85
1,8,4,2012,2,7,0,18.04,21.97,24,15.0013,14,50,64
2,8,4,2012,2,7,0,18.04,21.97,24,15.0013,7,25,32
3,8,4,2012,2,7,0,17.22,21.21,26,8.9981,8,18,26
4,8,4,2012,2,7,0,16.4,20.455,40,0,0,7,7
5,8,4,2012,2,7,0,15.58,19.695,46,0,4,8,12
6,8,4,2012,2,7,0,14.76,18.94,37,0,7,21,28
7,8,4,2012,2,7,0,15.58,19.695,27,11.0014,12,25,37
8,8,4,2012,2,7,0,16.4,20.455,30,12.998,19,65,84
9,8,4,2012,2,7,0,18.04,21.97,26,15.0013,71,108,179
10,8,4,2012,2,7,0,20.5,24.24,25,15.0013,113,186,299
11,8,4,2012,2,7,0,20.5,24.24,25,19.0012,195,209,404
12,8,4,2012,2,7,0,22.14,25.76,24,16.9979,198,259,457
13,8,4,2012,2,7,0,23.78,27.275,23,11.0014,229,254,483
14,8,4,2012,2,7,0,24.6,29.545,18,30.0026,254,249,503
15,8,4,2012,2,7,0,25.42,30.305,17,23.9994,260,226,486
16,8,4,2012,2,7,0,26.24,30.305,19,22.0028,232,244,476
17,8,4,2012,2,7,0,25.42,30.305,22,19.9995,185,226,411
18,8,4,2012,2,7,0,25.42,30.305,25,22.0028,151,159,310
19,8,4,2012,2,7,0,24.6,30.305,23,26.0027,89,187,276
20,8,4,2012,2,7,0,22.96,26.515,28,27.9993,65,146,211
21,8,4,2012,2,7,0,21.32,25,34,15.0013,53,77,130
22,8,4,2012,2,7,0,20.5,24.24,36,15.0013,33,85,118
23,8,4,2012,2,7,0,20.5,24.24,39,16.9979,10,41,51
0,9,4,2012,2,1,0,19.68,23.485,39,19.0012,8,29,37
1,9,4,2012,2,1,0,18.86,22.725,41,8.9981,4,12,16
2,9,4,2012,2,1,0,18.86,22.725,31,12.998,2,4,6
3,9,4,2012,2,1,0,18.04,21.97,30,11.0014,0,3,3
4,9,4,2012,2,1,0,18.04,21.97,24,12.998,2,3,5
5,9,4,2012,2,1,0,18.04,21.97,24,12.998,2,30,32
6,9,4,2012,2,1,0,17.22,21.21,26,15.0013,3,108,111
7,9,4,2012,2,1,0,17.22,21.21,28,12.998,11,320,331
8,9,4,2012,2,1,0,18.04,21.97,30,12.998,22,595,617
9,9,4,2012,2,1,0,18.86,22.725,31,23.9994,50,236,286
10,9,4,2012,2,1,0,20.5,24.24,27,32.9975,65,113,178
11,9,4,2012,2,1,0,21.32,25,27,27.9993,96,127,223
12,9,4,2012,2,1,0,22.14,25.76,28,47.9988,94,186,280
13,9,4,2012,2,1,0,22.14,25.76,28,39.0007,108,173,281
14,9,4,2012,2,1,0,22.96,26.515,28,36.9974,66,152,218
15,9,4,2012,2,1,0,23.78,27.275,28,36.9974,82,173,255
16,9,4,2012,2,1,0,22.96,26.515,30,27.9993,81,310,391
17,9,4,2012,2,1,0,22.14,25.76,32,27.9993,67,565,632
18,9,4,2012,2,1,0,22.14,25.76,34,19.9995,60,586,646
19,9,4,2012,2,1,0,21.32,25,34,23.9994,35,386,421
20,9,4,2012,2,1,0,20.5,24.24,36,30.0026,21,255,276
21,9,4,2012,2,1,0,19.68,23.485,41,27.9993,14,151,165
22,9,4,2012,2,1,0,18.86,22.725,41,32.9975,6,102,108
23,9,4,2012,2,1,0,18.04,21.97,44,19.9995,6,61,67
0,10,4,2012,2,2,0,18.04,21.97,47,19.0012,3,23,26
1,10,4,2012,2,2,0,17.22,21.21,50,15.0013,0,9,9
2,10,4,2012,2,2,0,14.76,17.425,71,8.9981,0,2,2
3,10,4,2012,2,2,0,14.76,17.425,71,8.9981,0,2,2
4,10,4,2012,2,2,0,13.94,16.665,71,8.9981,0,2,2
5,10,4,2012,2,2,0,13.94,16.665,71,8.9981,0,24,24
6,10,4,2012,2,2,0,13.94,17.425,71,7.0015,3,100,103
7,10,4,2012,2,2,0,13.94,17.425,71,7.0015,16,368,384
8,10,4,2012,2,2,0,15.58,19.695,62,8.9981,22,670,692
9,10,4,2012,2,2,0,17.22,21.21,67,12.998,16,303,319
10,10,4,2012,2,2,0,18.86,22.725,47,11.0014,49,132,181
11,10,4,2012,2,2,0,20.5,24.24,36,0,78,161,239
12,10,4,2012,2,2,0,22.14,25.76,22,19.0012,75,184,259
13,10,4,2012,2,2,0,21.32,25,23,11.0014,81,202,283
14,10,4,2012,2,2,0,22.14,25.76,24,12.998,75,149,224
15,10,4,2012,2,2,0,22.96,26.515,21,19.9995,46,157,203
16,10,4,2012,2,2,0,23.78,27.275,21,16.9979,66,296,362
17,10,4,2012,2,2,0,22.96,26.515,21,35.0008,88,656,744
18,10,4,2012,2,2,0,22.14,25.76,22,27.9993,78,626,704
19,10,4,2012,2,2,0,21.32,25,20,23.9994,51,428,479
20,10,4,2012,2,2,0,18.86,22.725,28,26.0027,34,248,282
21,10,4,2012,2,2,0,18.04,21.97,30,30.0026,15,191,206
22,10,4,2012,2,2,0,16.4,20.455,37,32.9975,9,118,127
23,10,4,2012,2,2,0,14.76,16.665,40,27.9993,14,48,62
0,11,4,2012,2,3,0,13.94,15.15,36,27.9993,8,22,30
1,11,4,2012,2,3,0,13.94,15.91,39,19.0012,3,9,12
2,11,4,2012,2,3,0,13.12,15.15,45,19.0012,0,2,2
3,11,4,2012,2,3,0,12.3,14.395,49,15.0013,0,2,2
5,11,4,2012,2,3,0,11.48,13.635,56,12.998,1,26,27
6,11,4,2012,2,3,0,11.48,14.395,56,7.0015,3,103,106
7,11,4,2012,2,3,0,11.48,14.395,52,8.9981,18,303,321
8,11,4,2012,2,3,0,12.3,14.395,49,15.0013,14,581,595
9,11,4,2012,2,3,0,13.12,15.15,49,19.9995,20,282,302
10,11,4,2012,2,3,0,13.94,15.15,49,22.0028,26,127,153
11,11,4,2012,2,3,0,15.58,19.695,43,22.0028,38,142,180
12,11,4,2012,2,3,0,14.76,16.665,46,26.0027,35,147,182
13,11,4,2012,2,3,0,16.4,20.455,40,23.9994,16,147,163
14,11,4,2012,2,3,0,14.76,17.425,57,12.998,34,101,135
15,11,4,2012,2,3,0,15.58,19.695,46,15.0013,50,152,202
16,11,4,2012,2,3,0,18.04,21.97,33,19.9995,51,256,307
17,11,4,2012,2,3,0,17.22,21.21,35,26.0027,52,527,579
18,11,4,2012,2,3,0,16.4,20.455,43,27.9993,39,546,585
19,11,4,2012,2,3,0,16.4,20.455,40,23.9994,28,356,384
20,11,4,2012,2,3,0,14.76,16.665,46,22.0028,22,213,235
21,11,4,2012,2,3,0,13.94,15.15,57,26.0027,11,154,165
22,11,4,2012,2,3,0,13.94,15.15,57,22.0028,4,130,134
23,11,4,2012,2,3,0,13.94,15.15,57,19.9995,9,52,61
0,12,4,2012,2,4,0,13.12,15.15,66,19.0012,1,22,23
1,12,4,2012,2,4,0,13.12,15.15,66,15.0013,2,7,9
2,12,4,2012,2,4,0,13.12,15.15,61,19.0012,0,4,4
3,12,4,2012,2,4,0,13.12,15.15,61,16.9979,2,3,5
4,12,4,2012,2,4,0,12.3,14.395,61,15.0013,0,1,1
5,12,4,2012,2,4,0,12.3,14.395,61,15.0013,0,21,21
6,12,4,2012,2,4,0,12.3,14.395,65,16.9979,2,94,96
7,12,4,2012,2,4,0,12.3,13.635,65,22.0028,12,294,306
8,12,4,2012,2,4,0,13.12,15.15,66,22.0028,20,604,624
9,12,4,2012,2,4,0,14.76,16.665,57,23.9994,16,271,287
10,12,4,2012,2,4,0,16.4,20.455,50,19.9995,38,103,141
11,12,4,2012,2,4,0,17.22,21.21,47,19.9995,50,174,224
12,12,4,2012,2,4,0,18.86,22.725,41,30.0026,60,199,259
13,12,4,2012,2,4,0,19.68,23.485,36,30.0026,55,148,203
14,12,4,2012,2,4,0,20.5,24.24,31,22.0028,74,150,224
15,12,4,2012,2,4,0,19.68,23.485,31,16.9979,42,169,211
16,12,4,2012,2,4,0,19.68,23.485,31,19.0012,54,299,353
17,12,4,2012,2,4,0,20.5,24.24,27,26.0027,60,596,656
18,12,4,2012,2,4,0,20.5,24.24,27,26.0027,63,547,610
19,12,4,2012,2,4,0,18.86,22.725,31,19.9995,50,383,433
20,12,4,2012,2,4,0,18.04,21.97,33,16.9979,26,254,280
21,12,4,2012,2,4,0,17.22,21.21,35,8.9981,13,174,187
22,12,4,2012,2,4,0,17.22,21.21,35,12.998,15,143,158
23,12,4,2012,2,4,0,17.22,21.21,35,12.998,8,86,94
0,13,4,2012,2,5,0,16.4,20.455,37,16.9979,14,41,55
1,13,4,2012,2,5,0,14.76,17.425,46,12.998,2,28,30
2,13,4,2012,2,5,0,13.94,16.665,49,12.998,6,5,11
3,13,4,2012,2,5,0,13.94,16.665,61,11.0014,3,8,11
4,13,4,2012,2,5,0,13.94,16.665,53,8.9981,1,4,5
5,13,4,2012,2,5,0,13.94,16.665,53,11.0014,2,19,21
6,13,4,2012,2,5,0,13.12,15.91,57,11.0014,0,84,84
7,13,4,2012,2,5,0,13.94,15.91,61,15.0013,13,283,296
8,13,4,2012,2,5,0,15.58,19.695,46,11.0014,24,539,563
9,13,4,2012,2,5,0,17.22,21.21,41,11.0014,36,294,330
10,13,4,2012,2,5,0,18.04,21.97,38,12.998,59,133,192
11,13,4,2012,2,5,0,18.86,22.725,36,8.9981,75,158,233
12,13,4,2012,2,5,0,20.5,24.24,31,0,104,218,322
13,13,4,2012,2,5,0,21.32,25,27,19.0012,112,246,358
14,13,4,2012,2,5,0,21.32,25,27,0,125,223,348
15,13,4,2012,2,5,0,22.14,25.76,28,16.9979,115,237,352
16,13,4,2012,2,5,0,22.96,26.515,26,16.9979,113,350,463
17,13,4,2012,2,5,0,22.96,26.515,24,11.0014,117,621,738
18,13,4,2012,2,5,0,22.14,25.76,26,8.9981,107,564,671
19,13,4,2012,2,5,0,22.14,25.76,24,11.0014,75,352,427
20,13,4,2012,2,5,0,20.5,24.24,29,8.9981,44,242,286
21,13,4,2012,2,5,0,20.5,24.24,36,0,36,153,189
22,13,4,2012,2,5,0,18.04,21.97,62,7.0015,34,181,215
23,13,4,2012,2,5,0,17.22,21.21,62,6.0032,35,163,198
0,14,4,2012,2,6,0,16.4,20.455,58,8.9981,11,85,96
1,14,4,2012,2,6,0,16.4,20.455,58,8.9981,10,60,70
2,14,4,2012,2,6,0,15.58,19.695,66,8.9981,3,53,56
3,14,4,2012,2,6,0,14.76,18.18,66,6.0032,6,26,32
4,14,4,2012,2,6,0,14.76,18.18,71,7.0015,5,9,14
5,14,4,2012,2,6,0,14.76,18.18,66,7.0015,2,5,7
6,14,4,2012,2,6,0,13.94,16.665,76,11.0014,2,19,21
7,14,4,2012,2,6,0,14.76,18.18,71,7.0015,8,56,64
8,14,4,2012,2,6,0,14.76,17.425,71,8.9981,24,136,160
9,14,4,2012,2,6,0,17.22,21.21,54,8.9981,59,206,265
10,14,4,2012,2,6,0,18.86,22.725,51,11.0014,139,267,406
11,14,4,2012,2,6,0,21.32,25,45,12.998,207,357,564
12,14,4,2012,2,6,0,23.78,27.275,35,16.9979,274,404,678
13,14,4,2012,2,6,0,25.42,31.06,33,19.9995,308,370,678
14,14,4,2012,2,6,0,26.24,31.06,27,30.0026,288,372,660
15,14,4,2012,2,6,0,26.24,31.06,27,23.9994,311,347,658
16,14,4,2012,2,6,0,26.24,31.06,27,23.9994,253,329,582
17,14,4,2012,2,6,0,25.42,31.06,33,16.9979,251,309,560
18,14,4,2012,2,6,0,25.42,31.06,35,15.0013,197,284,481
19,14,4,2012,2,6,0,24.6,31.06,40,11.0014,163,296,459
20,14,4,2012,2,6,0,22.96,26.515,46,8.9981,112,209,321
21,14,4,2012,2,6,0,22.96,26.515,43,8.9981,53,167,220
22,14,4,2012,2,6,0,22.14,25.76,52,11.0014,64,148,212
23,14,4,2012,2,6,0,22.14,25.76,56,12.998,45,151,196
0,15,4,2012,2,7,0,22.14,25.76,56,12.998,30,94,124
1,15,4,2012,2,7,0,22.14,25.76,56,11.0014,17,89,106
2,15,4,2012,2,7,0,22.14,25.76,56,7.0015,20,54,74
3,15,4,2012,2,7,0,21.32,25,59,8.9981,18,27,45
4,15,4,2012,2,7,0,22.14,25.76,52,0,2,10,12
5,15,4,2012,2,7,0,20.5,24.24,68,11.0014,4,6,10
6,15,4,2012,2,7,0,20.5,24.24,63,8.9981,5,11,16
7,15,4,2012,2,7,0,20.5,24.24,63,7.0015,16,30,46
8,15,4,2012,2,7,0,21.32,25,59,0,33,64,97
9,15,4,2012,2,7,0,22.14,25.76,56,15.0013,97,154,251
10,15,4,2012,2,7,0,23.78,27.275,53,15.0013,186,235,421
11,15,4,2012,2,7,0,25.42,31.06,46,19.9995,227,301,528
12,15,4,2012,2,7,0,26.24,31.06,44,19.0012,275,360,635
13,15,4,2012,2,7,0,27.06,31.06,44,19.0012,298,383,681
14,15,4,2012,2,7,0,28.7,31.82,39,19.0012,282,346,628
15,15,4,2012,2,7,0,28.7,31.82,39,26.0027,266,351,617
16,15,4,2012,2,7,0,29.52,32.575,39,23.9994,286,330,616
17,15,4,2012,2,7,0,28.7,31.82,42,22.0028,262,361,623
18,15,4,2012,2,7,0,28.7,31.82,42,16.9979,184,295,479
19,15,4,2012,2,7,0,28.7,31.82,42,16.9979,114,265,379
20,15,4,2012,2,7,0,26.24,31.06,50,15.0013,86,205,291
21,15,4,2012,2,7,0,25.42,31.06,57,16.9979,76,153,229
22,15,4,2012,2,7,0,27.88,31.82,44,23.9994,37,97,134
23,15,4,2012,2,7,0,27.06,31.06,50,26.0027,25,65,90
0,16,4,2012,2,1,1,26.24,31.06,53,22.0028,15,26,41
1,16,4,2012,2,1,1,25.42,30.305,61,23.9994,7,21,28
2,16,4,2012,2,1,1,24.6,30.305,64,16.9979,5,9,14
3,16,4,2012,2,1,1,23.78,27.275,68,12.998,3,5,8
4,16,4,2012,2,1,1,22.14,25.76,77,15.0013,0,6,6
5,16,4,2012,2,1,1,22.14,25.76,77,15.0013,4,34,38
6,16,4,2012,2,1,1,21.32,25,83,11.0014,10,123,133
7,16,4,2012,2,1,1,21.32,25,83,8.9981,20,367,387
8,16,4,2012,2,1,1,22.96,26.515,83,11.0014,48,549,597
9,16,4,2012,2,1,1,25.42,30.305,69,15.0013,59,238,297
10,16,4,2012,2,1,1,25.42,30.305,69,16.9979,75,149,224
11,16,4,2012,2,1,1,26.24,30.305,65,16.9979,115,136,251
12,16,4,2012,2,1,1,27.88,31.82,57,16.9979,75,196,271
13,16,4,2012,2,1,1,30.34,33.335,45,19.9995,79,184,263
14,16,4,2012,2,1,1,31.16,34.09,45,22.0028,105,183,288
15,16,4,2012,2,1,1,32.8,34.85,33,30.0026,81,194,275
16,16,4,2012,2,1,1,32.8,34.85,33,31.0009,92,266,358
17,16,4,2012,2,1,1,32.8,34.85,33,26.0027,111,601,712
18,16,4,2012,2,1,1,32.8,34.85,31,26.0027,87,589,676
19,16,4,2012,2,1,1,31.16,33.335,35,26.0027,61,461,522
20,16,4,2012,2,1,1,30.34,32.575,37,19.9995,48,327,375
21,16,4,2012,2,1,1,27.88,31.82,51,16.9979,39,232,271
22,16,4,2012,2,1,1,27.88,31.82,51,16.9979,35,179,214
23,16,4,2012,2,1,1,28.7,31.82,45,19.9995,24,97,121
0,17,4,2012,2,2,0,27.06,31.06,54,12.998,10,33,43
1,17,4,2012,2,2,0,26.24,31.06,57,11.0014,6,5,11
2,17,4,2012,2,2,0,22.96,26.515,83,7.0015,1,3,4
3,17,4,2012,2,2,0,22.96,26.515,83,6.0032,0,6,6
4,17,4,2012,2,2,0,27.06,31.06,44,15.0013,3,6,9
5,17,4,2012,2,2,0,24.6,31.06,53,16.9979,1,29,30
6,17,4,2012,2,2,0,24.6,31.06,46,16.9979,8,136,144
7,17,4,2012,2,2,0,24.6,31.06,43,16.9979,18,443,461
8,17,4,2012,2,2,0,24.6,31.06,43,15.0013,42,631,673
9,17,4,2012,2,2,0,24.6,31.06,38,32.9975,71,329,400
10,17,4,2012,2,2,0,24.6,31.06,38,27.9993,52,165,217
11,17,4,2012,2,2,0,24.6,31.06,33,27.9993,65,174,239
12,17,4,2012,2,2,0,24.6,31.06,33,23.9994,65,179,244
13,17,4,2012,2,2,0,25.42,31.06,29,16.9979,52,187,239
14,17,4,2012,2,2,0,26.24,31.06,27,19.0012,59,198,257
15,17,4,2012,2,2,0,27.06,31.06,24,22.0028,91,217,308
16,17,4,2012,2,2,0,27.88,31.06,22,23.9994,50,320,370
17,17,4,2012,2,2,0,26.24,30.305,25,19.9995,108,673,781
18,17,4,2012,2,2,0,26.24,30.305,25,19.0012,105,670,775
19,17,4,2012,2,2,0,24.6,30.305,26,16.9979,73,464,537
20,17,4,2012,2,2,0,24.6,30.305,23,19.0012,44,358,402
21,17,4,2012,2,2,0,22.96,26.515,26,19.9995,37,260,297
22,17,4,2012,2,2,0,22.14,25.76,30,16.9979,18,144,162
23,17,4,2012,2,2,0,22.14,25.76,32,15.0013,10,72,82
0,18,4,2012,2,3,0,22.14,25.76,32,11.0014,3,35,38
1,18,4,2012,2,3,0,21.32,25,34,12.998,1,13,14
2,18,4,2012,2,3,0,20.5,24.24,42,12.998,1,8,9
3,18,4,2012,2,3,0,20.5,24.24,42,15.0013,0,6,6
4,18,4,2012,2,3,0,20.5,24.24,42,19.0012,0,7,7
5,18,4,2012,2,3,0,20.5,24.24,39,19.0012,0,34,34
6,18,4,2012,2,3,0,20.5,24.24,39,19.0012,6,128,134
7,18,4,2012,2,3,0,20.5,24.24,39,12.998,10,408,418
8,18,4,2012,2,3,0,20.5,24.24,39,12.998,25,551,576
9,18,4,2012,2,3,0,19.68,23.485,44,19.9995,20,245,265
10,18,4,2012,2,3,0,19.68,23.485,47,15.0013,31,116,147
11,18,4,2012,2,3,0,18.86,22.725,47,16.9979,14,105,119
12,18,4,2012,2,3,0,18.86,22.725,51,7.0015,15,95,110
13,18,4,2012,2,3,0,18.86,22.725,59,0,13,51,64
14,18,4,2012,2,3,0,18.04,21.97,72,7.0015,8,43,51
15,18,4,2012,2,3,0,17.22,21.21,77,12.998,10,88,98
16,18,4,2012,2,3,0,17.22,21.21,77,15.0013,36,199,235
17,18,4,2012,2,3,0,17.22,21.21,77,12.998,46,442,488
18,18,4,2012,2,3,0,17.22,21.21,77,0,27,478,505
19,18,4,2012,2,3,0,17.22,21.21,77,8.9981,26,342,368
20,18,4,2012,2,3,0,17.22,21.21,77,7.0015,8,252,260
21,18,4,2012,2,3,0,17.22,21.21,82,6.0032,24,165,189
22,18,4,2012,2,3,0,17.22,21.21,77,6.0032,9,153,162
23,18,4,2012,2,3,0,17.22,21.21,77,0,14,56,70
0,19,4,2012,2,4,0,17.22,21.21,77,0,5,20,25
1,19,4,2012,2,4,0,17.22,21.21,77,7.0015,2,11,13
2,19,4,2012,2,4,0,17.22,21.21,77,0,2,4,6
3,19,4,2012,2,4,0,17.22,21.21,77,0,1,3,4
4,19,4,2012,2,4,0,17.22,21.21,71,0,0,4,4
5,19,4,2012,2,4,0,16.4,20.455,82,0,0,30,30
6,19,4,2012,2,4,0,16.4,20.455,82,7.0015,4,116,120
7,19,4,2012,2,4,0,16.4,20.455,82,8.9981,15,391,406
8,19,4,2012,2,4,0,17.22,21.21,82,7.0015,26,651,677
9,19,4,2012,2,4,0,18.86,22.725,72,0,31,270,301
10,19,4,2012,2,4,0,19.68,23.485,63,6.0032,46,143,189
11,19,4,2012,2,4,0,21.32,25,48,0,46,183,229
12,19,4,2012,2,4,0,22.14,25.76,49,0,51,213,264
13,19,4,2012,2,4,0,22.96,26.515,46,0,52,186,238
14,19,4,2012,2,4,0,23.78,27.275,43,0,54,183,237
15,19,4,2012,2,4,0,24.6,31.06,43,0,66,196,262
16,19,4,2012,2,4,0,25.42,31.06,41,7.0015,63,324,387
17,19,4,2012,2,4,0,24.6,31.06,43,6.0032,85,663,748
18,19,4,2012,2,4,0,24.6,31.06,43,6.0032,99,677,776
19,19,4,2012,2,4,0,23.78,27.275,46,8.9981,70,516,586
20,19,4,2012,2,4,0,22.96,26.515,49,15.0013,52,352,404
21,19,4,2012,2,4,0,21.32,25,55,7.0015,27,240,267
22,19,4,2012,2,4,0,21.32,25,59,12.998,29,219,248
23,19,4,2012,2,4,0,20.5,24.24,63,7.0015,20,124,144
0,1,5,2012,2,2,0,20.5,24.24,59,12.998,7,28,35
1,1,5,2012,2,2,0,20.5,24.24,63,8.9981,0,21,21
2,1,5,2012,2,2,0,20.5,24.24,72,6.0032,1,7,8
3,1,5,2012,2,2,0,20.5,24.24,77,0,1,2,3
4,1,5,2012,2,2,0,21.32,25,72,6.0032,1,7,8
5,1,5,2012,2,2,0,21.32,25,72,6.0032,0,17,17
6,1,5,2012,2,2,0,21.32,25,77,7.0015,2,24,26
7,1,5,2012,2,2,0,20.5,24.24,94,16.9979,8,161,169
8,1,5,2012,2,2,0,21.32,25,94,19.0012,19,538,557
9,1,5,2012,2,2,0,22.14,25.76,88,12.998,18,331,349
10,1,5,2012,2,2,0,25.42,29.545,78,16.9979,30,144,174
11,1,5,2012,2,2,0,27.06,31.06,65,19.0012,50,179,229
12,1,5,2012,2,2,0,28.7,32.575,58,15.0013,41,228,269
13,1,5,2012,2,2,0,29.52,33.335,51,15.0013,41,208,249
14,1,5,2012,2,2,0,30.34,33.335,48,16.9979,37,167,204
15,1,5,2012,2,2,0,30.34,33.335,45,15.0013,48,186,234
16,1,5,2012,2,2,0,30.34,33.335,45,12.998,41,313,354
17,1,5,2012,2,2,0,30.34,33.335,48,6.0032,65,616,681
18,1,5,2012,2,2,0,28.7,32.575,54,8.9981,81,662,743
19,1,5,2012,2,2,0,28.7,32.575,54,8.9981,58,429,487
20,1,5,2012,2,2,0,27.06,31.06,61,11.0014,36,299,335
21,1,5,2012,2,2,0,26.24,30.305,65,8.9981,31,251,282
22,1,5,2012,2,2,0,26.24,30.305,65,0,21,190,211
23,1,5,2012,2,2,0,24.6,28.79,78,0,16,79,95
0,2,5,2012,2,3,0,24.6,28.79,78,7.0015,4,43,47
1,2,5,2012,2,3,0,22.96,26.515,83,0,8,7,15
2,2,5,2012,2,3,0,22.96,26.515,83,0,7,9,16
3,2,5,2012,2,3,0,22.96,26.515,83,6.0032,0,6,6
4,2,5,2012,2,3,0,22.14,25.76,88,0,2,2,4
5,2,5,2012,2,3,0,22.14,25.76,90,8.9981,2,31,33
6,2,5,2012,2,3,0,22.96,26.515,84,0,3,117,120
7,2,5,2012,2,3,0,22.14,25.76,88,12.998,14,344,358
8,2,5,2012,2,3,0,22.96,26.515,88,0,26,640,666
9,2,5,2012,2,3,0,22.96,26.515,88,0,26,289,315
10,2,5,2012,2,3,0,23.78,27.275,83,7.0015,28,147,175
11,2,5,2012,2,3,0,23.78,27.275,81,8.9981,39,145,184
12,2,5,2012,2,3,0,23.78,27.275,83,15.0013,35,210,245
13,2,5,2012,2,3,0,23.78,27.275,78,12.998,49,179,228
14,2,5,2012,2,3,0,25.42,30.305,69,6.0032,51,189,240
15,2,5,2012,2,3,0,26.24,30.305,65,12.998,52,204,256
16,2,5,2012,2,3,0,26.24,30.305,65,11.0014,54,313,367
17,2,5,2012,2,3,0,24.6,29.545,73,16.9979,70,659,729
18,2,5,2012,2,3,0,22.96,26.515,73,15.0013,43,770,813
19,2,5,2012,2,3,0,22.14,25.76,77,16.9979,43,461,504
20,2,5,2012,2,3,0,21.32,25,77,16.9979,42,296,338
21,2,5,2012,2,3,0,21.32,25,77,15.0013,21,218,239
22,2,5,2012,2,3,0,20.5,24.24,82,15.0013,27,146,173
23,2,5,2012,2,3,0,20.5,24.24,77,16.9979,21,77,98
0,3,5,2012,2,4,0,19.68,23.485,82,15.0013,15,75,90
1,3,5,2012,2,4,0,18.86,22.725,88,7.0015,9,15,24
2,3,5,2012,2,4,0,18.86,22.725,88,8.9981,4,13,17
3,3,5,2012,2,4,0,18.86,22.725,88,0,2,4,6
4,3,5,2012,2,4,0,18.86,22.725,88,16.9979,0,2,2
5,3,5,2012,2,4,0,18.86,22.725,88,16.9979,1,20,21
6,3,5,2012,2,4,0,18.86,22.725,88,11.0014,8,128,136
7,3,5,2012,2,4,0,18.04,21.97,94,7.0015,8,376,384
8,3,5,2012,2,4,0,18.86,22.725,88,12.998,19,608,627
9,3,5,2012,2,4,0,19.68,23.485,88,7.0015,25,279,304
10,3,5,2012,2,4,0,21.32,25,77,0,36,132,168
